URL,Traffic (%),Number of Keywords,Traffic,Adwords Positions,Positions with commercial intents in top 20,Positions with informational intents in top 20,Positions with navigational intents in top 20,Positions with transactional intents in top 20,Positions with unknown intents in top 20,Traffic with commercial intents in top 20,Traffic with informational intents in top 20,Traffic with navigational intents in top 20,Traffic with transactional intents in top 20,Traffic with unknown intents in top 20,Traffic Change,Answer Engines,Top Keyword,Primary Intent,LLM Prompts
https://easyauto.ae/business/majestic-car-care-ppf-detailing-color-change-window-tinting-dubai/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,0
https://easyauto.ae/business/zahra-al-hassan-parking-car-wash-company/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/sama-al-dhaid-used-auto-tr-llc/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/dfsk-abu-dhabi-khalidiyah-showroom-green-motors/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/kenzies-car-wash-mobile-service/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/the-elite-cars-abu-dhabi-brand-new-pre-owned-luxury-cars-showroom/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/umm-alquwain-cars-showroom/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/smart-star-autospare-parts-trading-l-l-c/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/autopro-7511/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/trustndrive-car-repair-workshop-in-mussafah-car-mechanic-auto-body-shop-abu-dhabi/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-sahraa-group/,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,al sahraa transport,Navigational,0
https://easyauto.ae/business/kamdhenu-cars-abu-dhabi-uae-used-premium-second-hand-cars/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/amc-motors-trading-abu-dhabi-branch/,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,amc motors,Navigational,0
https://easyauto.ae/business/al-ghandi-auto-parts-abu-dhabi/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-safeer-used-auto-spare-parts/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/dasman-auto-spare-parts-llc-fujairah/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/recovery-services-umm-ul-qwain/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/galadari-trucks-heavy-equipment-abu-dhabi/,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,,galadari abu dhabi,Commercial,0
https://easyauto.ae/business/tyreplus-ctc-ras-al-khaimah/,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,,tyreplus ctc deira suzuki تايربلاس المركزية التجارية فرع ديرة سوزوكي,Informational,0
https://easyauto.ae/business/al-adil-auto-spare-parts-trading-llc/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/adnoc-service-station-ruwais-housing-complex-987/,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,adnoc service station ruwais,Commercial,0
https://easyauto.ae/business/al-sirag-second-hand-cars-showroom-l-l-c/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/volvo-service-center-abu-dhabi/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,search-gpt,,,1
https://easyauto.ae/business/bosch-car-service-golden-workshop-car-repairing/,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,"gemini, search-gpt",golden workshop,Informational,7
https://easyauto.ae/business/zarouni-auto-parts-br2/,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,al zarouni auto spare parts sharjah,Commercial,0
https://easyauto.ae/business/sparemax-auto-spare-parts-trading-llc-ajman/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,search-gpt,,,2
https://easyauto.ae/business/maqam-carwash/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/toyota-showroom-ajman/,0,13,0,0,0,3,3,3,0,0,0,0,0,0,0,search-gpt,ajman toyota showroom,"Transactional, Navigational",1
https://easyauto.ae/business/alghazal-alabyadh-car-washing/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,,,,0
https://easyauto.ae/business/al-shatry-american-cars-spare-parts/,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/jac-showroom-service-parts-ras-al-khaimah-al-habtoor-motors/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,gemini,,,1
https://easyauto.ae/business/prowash-85/,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,,autopro tecom,Informational,0
https://easyauto.ae/business/the-partfinder-uae-used-car-spare-parts/,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/lamborghini-abu-dhabi/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-faris-auto-spare-parts-llc/,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,,al faris auto spare parts llc,Commercial,0
https://easyauto.ae/business/alzayan-auto-spare-parts-l-l-c/,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,,al zayan auto spare parts llc,Navigational,0
https://easyauto.ae/business/gulf-motors-auto-parts-br/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/battmobile-car-battery-replacement-dubai-oil-change-service-in-dubai-car-repair/,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,,battmobile uae,Navigational,0
https://easyauto.ae/business/abu-faisal-automotive-parts-llc-opc/,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,,abu faisal auto spare parts sharjah,Commercial,0
https://easyauto.ae/business/asghar-garaj-ajman/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/mega-motorcycle-spare-parts-trading-llc/,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,gemini,,,1
https://easyauto.ae/business/two-brothers-used-auto-spare-parts-trading/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/page/160/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/super-shine-car-polishing/,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,super shine,Commercial,0
https://easyauto.ae/business/cars-shine-mobile-car-wash/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/sparemax-genuine-auto-spare-parts-al-hayl-fujeirah/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/page/169/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-hasani-car-wash/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/premier-auto-spare-parts-llc-rak-branch/,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,,premier auto parts llc,Commercial,0
https://easyauto.ae/business/super-glory-parking-car-washing-company/,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,super car wash,Commercial,0
https://easyauto.ae/business/ajman-car-recovery-service-and-car-towing/,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/tarif-car-accessories/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-ghandi-auto-service-ras-al-khor-lkndy-llsyrt-mrkz-lsyn-rs-lkhwr/,0,7,0,0,0,1,3,3,0,0,0,0,0,0,0,,al ghandi service ras al khor,"Transactional, Navigational",0
https://easyauto.ae/business/quick-cool-refrigeration-ac-spare-parts-supplier-in-abu-dhabi/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/national-auto-fiat-abarth-showroom/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,search-gpt,,,2
https://easyauto.ae/business/infiniti-certified-used-cars-sheikh-zayed-road/,0,6,0,0,0,2,0,2,0,0,0,0,0,0,0,,infiniti certified pre owned cars,"Transactional, Informational",0
https://easyauto.ae/business/al-sharooq-car-wash/,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,car wash umm al quwain,Commercial,0
https://easyauto.ae/business/al-sharq-car-washmusaafah/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,,,,0
https://easyauto.ae/business/remal-dubai-auto-accessories-trdg/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-tayer-motors-jaguar-showroom-fujairah/,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,,al tayer motors fujairah,"Transactional, Informational",0
https://easyauto.ae/business/kia-showroom-rak-maard-ky-rs-lkhym/,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,kia rak,Transactional,0
https://easyauto.ae/business/recovery-services-umm-all-quain/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/nxt-used-cars-umm-suqeim-st/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/foil-my-car/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/green-motors-auto-tech-jryn-mwtwrz/,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,,green motors dubai,Navigational,0
https://easyauto.ae/business/korean-auto-parts-hyundai-and-kia/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/liberty-car-wash/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-musaffah-auto-parts/,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/my-parking-car-wash-services/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/prowash-73/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/euro-experts-auto-services/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/new-faisalabad-general-transport-car-recovery/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-safa-car-wash-polishing-llc/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/united-motors-heavy-equipment-co-l-l-c-abu-dhabi-branch-street-16-m35-man-trucks-buses-wacker-neuson-yale-mrf/,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-naboodah-goodyear-autocare/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/toyota-showroom-ras-al-khaimah/,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,,toyota showroom ras al khaimah,"Transactional, Navigational",0
https://easyauto.ae/business/flex-car-wash-polish-detailing/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/renault-sharjah-showroom-arabian-automobiles-llc/,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,,renault sharjah,Navigational,0
https://easyauto.ae/business/tristar-trading-company-br/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/page/368/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/landmark-int-auto-spare-parts-trading-llc-al-quoz-dubai/,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,search-gpt,landmark auto spare parts dubai,Navigational,1
https://easyauto.ae/business/auto-clean-car-washing/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/rak-recovery-services-24-7/,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,,rak recovery service,Commercial,0
https://easyauto.ae/business/mitsubishi-motors-showroom-mussafah-abu-dhabi-al-habtoor-motors-royal-car/,0,27,0,0,1,2,4,4,0,0,0,0,0,0,0,,الحبتور موتورز رويال كار صالة عرض ميتسوبيشي أبوظبي,"Transactional, Navigational",0
https://easyauto.ae/business/toyota-showroom-dfc/,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,toyota showroom festival city,"Transactional, Informational",0
https://easyauto.ae/business/hyundai-showroom-abu-dhabi/,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,,hyundai showroom abu dhabi,"Navigational, Informational",0
https://easyauto.ae/business/al-nayef-car-accessories-car-battery-electronics-repairing/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/ring-road-auto-spare-parts-tr-llc-hyundai-kia-ajman/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/adnoc-auto-car-wash-dubai-hills-526/,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/flat-tyre-service-24-7-tyre-fixer-dubai/,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/evergreen-autozone-spare-parts-trading-llc/,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,,autozone spare parts,Navigational,0
https://easyauto.ae/business/recovery-and-towing-service-dubai/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/abc-used-cars-96/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/ajman-recovery-service-wnsh-aajmn-rykfry-lkhdmt-syrt/,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,ajman recovery,Commercial,0
https://easyauto.ae/business/landmark-int-auto-spare-parts-trading-llc-ajman/,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,,landmark ajman,"Transactional, Commercial",0
https://easyauto.ae/business/tuning-uae-customs-garage-body-shop/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/ag-cars-services-llc-rak/,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,,ag cars ras al khaimah,Navigational,0
https://easyauto.ae/business/kia-showroom-mussafah-maard-ky-lmsfh/,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,,kia showroom mussafah,"Transactional, Navigational",0
https://easyauto.ae/business/kamdhenu-cars-dubai-uae-used-cars-in-dubai-uae/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-dawali-car-accessories/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/drive-zone-auto-parts-car-accessories/,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,,car zone abu dhabi,Informational,0
https://easyauto.ae/business/lexus-body-shop-mrkz-slh-hykl-lsyr-w-ldhn-lkzs/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/we-buy-cars-dxb-sell-any-car-to-us/,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,,webuycars dxb,"Commercial, Navigational",0
https://easyauto.ae/business/belhasa-motors-company-llc/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/speedway-auto-spare-parts-ajman-br/,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,,speedway auto spare parts,Navigational,0
https://easyauto.ae/business/hyderabad-car-wash-sharjah/,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,car wash in sharjah industrial area,Commercial,0
https://easyauto.ae/business/lexus-showroom-dubai-szr/,0,9,0,0,0,2,3,2,0,0,0,0,0,0,0,,lexus sheikh zayed road,Navigational,0
https://easyauto.ae/business/landmark-int-auto-spare-parts-llc-umm-ramool-dubai/,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,google-ai,landmark auto spare parts dubai,Navigational,1
https://easyauto.ae/business/ayaz-muhammad-american-used-auto-parts/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/prowash-1666/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-ras-auto-ac-spare-parts/,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,,al ras ac parts,Navigational,0
https://easyauto.ae/business/abu-mohd-used-auto-parts/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/perfect-sign-auto-spare-partsmussafahauto-ac-spare-parts/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/elegant-car-wash-polishing-office/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/new-best-auto-spare-parts-co-llc/,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/lexus-showroom-sharjah/,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,,lexus showroom sharjah,"Transactional, Navigational",0
https://easyauto.ae/business/,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/suzuki-showroom-abu-dhabi/,0,9,0,0,0,0,1,0,0,0,0,0,0,0,-1,,al rostamani suzuki,Navigational,0
https://easyauto.ae/business/adnoc-service-station-al-jeemi-857/,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/volkswagen-showroom-fujairah-al-nabooda-automobiles/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,search-gpt,,,1
https://easyauto.ae/business/kenzies-car-washing-detailing-services/,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,,kenzie's car wash,Navigational,0
https://easyauto.ae/business/al-asrar-auto-spare-parts-trading/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/public-spare-parts-br-2/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/auto-koroosh-3m-authorized-auto-care/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-2,search-gpt,,,3
https://easyauto.ae/business/popular-auto-parts-top-car-spare-parts-automobile-accessories-supplier-in-abu-dhabi-uae/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,,,0
https://easyauto.ae/business/al-yad-auto-spare-parts-trading-llc/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/toyota-showroom-umm-al-quwain/,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,,toyota umm al quwain,Navigational,0
https://easyauto.ae/business/al-murshidi-workshop/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/premier-auto-parts-llc-shj/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/model-automotive-parts-est-m8-branch/,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,,model auto spare parts sharjah,"Transactional, Informational",0
https://easyauto.ae/business/mercedes-benz-showroom-emc/,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-barakah-auto-spare-parts-llcbr2-lbrk-lqtaa-gyr-lsyrt-lsly/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-marjan-rent-cars-ras-al-khaimah-rak/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/gargash-mercedes-amg-store/,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/exotic-car-care-abu-dhabi-detailing-polishing-ppf-tinting-ceramic-coating/,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/chinese-car-parts-l-l-c-ajman-branch/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/project-cars/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/carry-on-car-wash/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/blue-sky-car-wash-mussafah-10/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/majid-al-majid-auto-spare-parts-trading-llc-auto-spare-parts-company-sharjah-best-auto-spare-parts-shop-in-sharjah/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/car-recovery-sharjah/,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/model-automotive-parts-est-m7/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/first-hand-car-wash/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/naoki-automotive-systems-llc-showroom/,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,naoki automotive systems llc,Navigational,0
https://easyauto.ae/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,search-gpt,,,1
https://easyauto.ae/business/topgear-detailing-ajman-car-tinting-car-polishing-ceramic-coating-and-ppf/,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,car tinting ajman,Commercial,0
https://easyauto.ae/business/chinese-car-parts-dubai/,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/abdullah-al-hammadi-auto-spare-parts-trading/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/europcar-sharjah-office/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-ihsan-car-used-new-spare-parts-car-a-c-electrical-mechanical-works-m-23-lhsn-lqtaa-gyr-lsyrt-lmstaaml-msfh/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/renault-al-ain-service-center-al-masaood-automobiles/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/popular-auto-parts-automobile-accessories-car-auto-spare-parts-supplier-retailer-in-abu-dhabi-uae/,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/spider-auto-spare-parts-trdg/,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,spider auto spare parts,Informational,0
https://easyauto.ae/business/ghayar-auto-spare-parts-head-office/,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/farman-ahmad-noshad-new-auto-spare-parts-tr/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/tareeq-al-khaleej-car-wash/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/private-car-center/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business-category/car-wash/page/65/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/landmark-int-auto-spare-parts-trading-llc-ras-al-khaimah/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/sharjah-auto-world-preowned-cars/,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,auto car world,Commercial,0
https://easyauto.ae/business/right-way-garage-auto-repairs-denting-painting-garage-in-dubai/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business-category/car-wash/page/46/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-boom-for-cars-new-space-parts-ajman/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/mini-cooper-abu-dhabi-motors-khalidiya-showroom/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/mukhtar-ahmad-used-cars-tr-cars-auctions-l-l-c-s-p/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/citytrack-cars-services-detailing-bodyshop/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,search-gpt,,,2
https://easyauto.ae/business/car-dezire-best-car-detailing-and-ceramic-coating-centre-in-fujairah/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/sharjah-recovery-services/,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/turbo-spa-mobile-car-wash/,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/totalenergies-al-sir-cars-service-center-br-2/,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/suzuki-service-parts-center-ras-al-khaimah/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://easyauto.ae/business/al-yarmouk-cars-towing-servicelyrmwk-llqtr-lsyrt/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
